Name,ID,Team
Sam Billings,297628,Chennai Super Kings
MS Dhoni,28081,Chennai Super Kings
Faf du Plessis,44828,Chennai Super Kings
Narayan Jagadeesan,1048813,Chennai Super Kings
Kshitiz Sharma,625380,Chennai Super Kings
Suresh Raina,33335,Chennai Super Kings
Ambati Rayudu,33141,Chennai Super Kings
Dhruv Shorey,590327,Chennai Super Kings
Murali Vijay,237095,Chennai Super Kings
Chaitanya Bishnoi,628217,Chennai Super Kings
Dwayne Bravo,51439,Chennai Super Kings
Ravindra Jadeja,234675,Chennai Super Kings
Monu Kumar,694209,Chennai Super Kings
Kanishk Seth,849737,Chennai Super Kings
Shane Watson,8180,Chennai Super Kings
David Willey,308251,Chennai Super Kings
Kedar Jadhav,290716,Chennai Super Kings
Mitchell Santner,502714,Chennai Super Kings
KM Asif,1083030,Chennai Super Kings
Deepak Chahar,447261,Chennai Super Kings
Harbhajan Singh,29264,Chennai Super Kings
Imran Tahir,40618,Chennai Super Kings
Lungi Ngidi,542023,Chennai Super Kings
Karn Sharma,30288,Chennai Super Kings
Shardul Thakur,475281,Chennai Super Kings
Mark Wood,351588,Chennai Super Kings
Shreyas Iyer,642519,Delhi Daredevils
Gautam Gambhir,28763,Delhi Daredevils
Gurkeerat Singh Mann,537124,Delhi Daredevils
Manjot Kalra,1079842,Delhi Daredevils
Colin Munro,232359,Delhi Daredevils
Naman Ojha,32102,Delhi Daredevils
Rishabh Pant,931581,Delhi Daredevils
Jason Roy,298438,Delhi Daredevils
Prithvi Shaw,1070168,Delhi Daredevils
Abhishek Sharma,1070183,Delhi Daredevils
Dan Christian,4864,Delhi Daredevils
Glenn Maxwell,325026,Delhi Daredevils
Vijay Shankar,477021,Delhi Daredevils
Rahul Tewatia,423838,Delhi Daredevils
Chris Morris,439952,Delhi Daredevils
Avesh Khan,694211,Delhi Daredevils
Trent Boult,277912,Delhi Daredevils
Junior Dala,545467,Delhi Daredevils
Sayan Ghosh,736413,Delhi Daredevils
Sandeep Lamichhane,960361,Delhi Daredevils
Amit Mishra,31107,Delhi Daredevils
Mohammed Shami,481896,Delhi Daredevils
Shahbaz Nadeem,31872,Delhi Daredevils
Harshal Patel,390481,Delhi Daredevils
Liam Plunkett,19264,Delhi Daredevils
Jayant Yadav,447587,Delhi Daredevils
Kagiso Rabada,550215,Delhi Daredevils
Mayank Agarawal,398438,Kings Xi Punjab
Aaron Finch,5334,Kings Xi Punjab
Manzoor Dar,1080203,Kings Xi Punjab
David Miller,321777,Kings Xi Punjab
Karun Nair,398439,Kings Xi Punjab
Akshdeep Nath,500360,Kings Xi Punjab
KL Rahul,422108,Kings Xi Punjab
Manoj Tiwary,35565,Kings Xi Punjab
Yuvraj Singh,36084,Kings Xi Punjab
Ravichandran Ashwin,26421,Kings Xi Punjab
Chris Gayle,51880,Kings Xi Punjab
Axar Patel,554691,Kings Xi Punjab
Pardeep Sahu,34155,Kings Xi Punjab
Marcus Stoinis,325012,Kings Xi Punjab
Mayank Dagar,942367,Kings Xi Punjab
Ben Dwarshuis,679567,Kings Xi Punjab
Mujeeb Ur Rahman,974109,Kings Xi Punjab
Ankit Rajpoot,591650,Kings Xi Punjab
Mohit Sharma,537119,Kings Xi Punjab
Barinder Sran,537126,Kings Xi Punjab
Andrew Tye,459508,Kings Xi Punjab
Dinesh Karthik,30045,Kolkata Knight Riders
Cameron Delport,322810,Kolkata Knight Riders
Ishank Jaggi,279554,Kolkata Knight Riders
Chris Lynn,326637,Kolkata Knight Riders
Nitish Rana,604527,Kolkata Knight Riders
Shubman Gill,1070173,Kolkata Knight Riders
Rinku Singh,723105,Kolkata Knight Riders
Robin Uthappa,35582,Kolkata Knight Riders
Apoorv Wankhade,505773,Kolkata Knight Riders
Piyush Chawla,32966,Kolkata Knight Riders
Tom Curran,550235,Kolkata Knight Riders
Sunil Narine,230558,Kolkata Knight Riders
Andre Russell,276298,Kolkata Knight Riders
Javon Searles,230554,Kolkata Knight Riders
Mitchell Johnson,6033,Kolkata Knight Riders
Kuldeep Yadav,559235,Kolkata Knight Riders
Prasidh Krishna,917159,Kolkata Knight Riders
Shivam Mavi,1079848,Kolkata Knight Riders
Vinay Kumar,35731,Kolkata Knight Riders
Kamlesh Nagarkoti,1070188,Kolkata Knight Riders
Mitchell Starc,311592,Kolkata Knight Riders
Rohit Sharma,34102,Mumbai Indians
Ishan Kishan,720471,Mumbai Indians
Siddhesh Lad,422342,Mumbai Indians
Evin Lewis,431901,Mumbai Indians
Sharad Lumba,726989,Mumbai Indians
Aditya Tare,333904,Mumbai Indians
Saurabh Tiwary,35390,Mumbai Indians
Suryakumar Yadav,446507,Mumbai Indians
Ben Cutting,230371,Mumbai Indians
Akila Dananjaya,574178,Mumbai Indians
Jean-Paul Duminy,44932,Mumbai Indians
Hardik Pandya,625371,Mumbai Indians
Krunal Pandya,471342,Mumbai Indians
Kieron Pollard,230559,Mumbai Indians
Anukul Roy,1079839,Mumbai Indians
Tajinder Singh,1079860,Mumbai Indians
Jasprit Bumrah,625383,Mumbai Indians
Rahul Chahar,1064812,Mumbai Indians
Mayank Markande,1081442,Mumbai Indians
Mitchell McClenaghan,319439,Mumbai Indians
Adam Milne,450860,Mumbai Indians
Mohsin Khan,1132005,Mumbai Indians
Mustafizur Rahman,330902,Mumbai Indians
MD Nidheesh,822703,Mumbai Indians
Pradeep Sangwan,279545,Mumbai Indians
Jason Behrendorff,272477,Mumbai Indians
Pat Cummins,489889,Mumbai Indians
Ajinkya Rahane,277916,Rajasthan Royals
Aryaman Birla,1126227,Rajasthan Royals
Jos Buttler,308967,Rajasthan Royals
Prashant Chopra,500135,Rajasthan Royals
Jatin Saxena,34349,Rajasthan Royals
Heinrich Klaasen,436757,Rajasthan Royals
Sanju Samson,425943,Rajasthan Royals
D'Arcy Short,308798,Rajasthan Royals
Rahul Tripathi,446763,Rajasthan Royals
Steven Smith,267192,Rajasthan Royals
Stuart Binny,27223,Rajasthan Royals
Shreyas Gopal,344580,Rajasthan Royals
Krishnappa Gowtham,424377,Rajasthan Royals
Mahipal Lomror,853265,Rajasthan Royals
Ben Stokes,311158,Rajasthan Royals
Ankit Sharma,422992,Rajasthan Royals
Anureet Singh,376324,Rajasthan Royals
Jofra Archer,669855,Rajasthan Royals
Dhawal Kulkarni,277955,Rajasthan Royals
Ben Laughlin,315623,Rajasthan Royals
Sudhesan Midhun,1131619,Rajasthan Royals
Ish Sodhi,559066,Rajasthan Royals
Jaydev Unadkat,390484,Rajasthan Royals
Dushmantha Chameera,552152,Rajasthan Royals
Zahir Khan,712219,Rajasthan Royals
Virat Kohli,253802,Royal Challengers Bangalore
Quinton de Kock,379143,Royal Challengers Bangalore
AB de Villiers,44936,Royal Challengers Bangalore
Aniruddha Joshi,420644,Royal Challengers Bangalore
Sarfaraz Khan,642525,Royal Challengers Bangalore
Brendon McCullum,37737,Royal Challengers Bangalore
Parthiv Patel,32242,Royal Challengers Bangalore
Manan Vohra,532856,Royal Challengers Bangalore
Moeen Ali,8917,Royal Challengers Bangalore
Corey Anderson,277662,Royal Challengers Bangalore
Colin de Grandhomme,55395,Royal Challengers Bangalore
Pavan Deshpande,422104,Royal Challengers Bangalore
Mandeep Singh,398506,Royal Challengers Bangalore
Washington Sundar,719715,Royal Challengers Bangalore
Chris Woakes,247235,Royal Challengers Bangalore
Nathan Coulter-Nile,261354,Royal Challengers Bangalore
Murugan Ashwin,528067,Royal Challengers Bangalore
Yuzvendra Chahal,430246,Royal Challengers Bangalore
Aniket Choudhary,527299,Royal Challengers Bangalore
Kulwant Khejroliya,1083033,Royal Challengers Bangalore
Mohammed Siraj,940973,Royal Challengers Bangalore
Pawan Negi,530773,Royal Challengers Bangalore
Navdeep Saini,700167,Royal Challengers Bangalore
Tim Southee,232364,Royal Challengers Bangalore
Umesh Yadav,376116,Royal Challengers Bangalore
Kane Williamson,277906,Sunrisers Hyderabad
Tanmay Agarwal,792725,Sunrisers Hyderabad
Ricky Bhui,642531,Sunrisers Hyderabad
Shikhar Dhawan,28235,Sunrisers Hyderabad
Shreevats Goswami,302579,Sunrisers Hyderabad
Alex Hales,249866,Sunrisers Hyderabad
Manish Pandey,290630,Sunrisers Hyderabad
Sachin Baby,432783,Sunrisers Hyderabad
Wriddhiman Saha,279810,Sunrisers Hyderabad
David Warner,219889,Sunrisers Hyderabad
Bipul Sharma,35928,Sunrisers Hyderabad
Carlos Brathwaite,457249,Sunrisers Hyderabad
Deepak Hooda,497121,Sunrisers Hyderabad
Mohammad Nabi,25913,Sunrisers Hyderabad
Yusuf Pathan,32498,Sunrisers Hyderabad
Rashid Khan,793463,Sunrisers Hyderabad
Shakib Al Hasan,56143,Sunrisers Hyderabad
Khaleel Ahmed,942645,Sunrisers Hyderabad
Basil Thampi,732291,Sunrisers Hyderabad
Mehdi Hassan,477050,Sunrisers Hyderabad
Chris Jordan,288992,Sunrisers Hyderabad
Siddarth Kaul,326017,Sunrisers Hyderabad
Bhuvneshwar Kumar,326016,Sunrisers Hyderabad
T Natarajan,802575,Sunrisers Hyderabad
Sandeep Sharma,438362,Sunrisers Hyderabad
Billy Stanlake,533042,Sunrisers Hyderabad
