Name,ID,Team
MS Dhoni,28081,Chennai Super Kings
Devon Conway,379140,Chennai Super Kings
Ruturaj Gaikwad,1060380,Chennai Super Kings
Ajinkya Rahane,277916,Chennai Super Kings
Shaik Rasheed,1292497,Chennai Super Kings
Ambati Rayudu,33141,Chennai Super Kings
Subhranshu Senapati,1059577,Chennai Super Kings
Moeen Ali,8917,Chennai Super Kings
Bhagath Varma,1252050,Chennai Super Kings
Shivam Dube,714451,Chennai Super Kings
Rajvardhan Hangargekar,1175429,Chennai Super Kings
Ravindra Jadeja,234675,Chennai Super Kings
Ajay Mandal,1059570,Chennai Super Kings
Dwaine Pretorius,327830,Chennai Super Kings
Mitchell Santner,502714,Chennai Super Kings
Nishant Sindhu,1292506,Chennai Super Kings
Ben Stokes,311158,Chennai Super Kings
Akash Singh,1175458,Chennai Super Kings
Deepak Chahar,447261,Chennai Super Kings
Tushar Deshpande,822553,Chennai Super Kings
Sisanda Magala,379776,Chennai Super Kings
Matheesha Pathirana,1194795,Chennai Super Kings
Simarjeet Singh,1159722,Chennai Super Kings
Prashant Solanki,1252337,Chennai Super Kings
Maheesh Theekshana,1138316,Chennai Super Kings
Kyle Jamieson,625960,Chennai Super Kings
Mukesh Choudhary,1125688,Chennai Super Kings
David Warner,219889,Delhi Capitals
Abishek Porel,1277545,Delhi Capitals
Yash Dhull,1292498,Delhi Capitals
Priyam Garg,1070180,Delhi Capitals
Sarfaraz Khan,642525,Delhi Capitals
Manish Pandey,290630,Delhi Capitals
Ripal Patel,1201520,Delhi Capitals
Rovman Powell,820351,Delhi Capitals
Rilee Rossouw,318845,Delhi Capitals
Phil Salt,669365,Delhi Capitals
Prithvi Shaw,1070168,Delhi Capitals
Rishabh Pant,931581,Delhi Capitals
Aman Khan,1254269,Delhi Capitals
Lalit Yadav,930189,Delhi Capitals
Mitchell Marsh,272450,Delhi Capitals
Axar Patel,554691,Delhi Capitals
Khaleel Ahmed,942645,Delhi Capitals
Praveen Dubey,777515,Delhi Capitals
Kuldeep Yadav,559235,Delhi Capitals
Mukesh Kumar,926851,Delhi Capitals
Mustafizur Rahman,330902,Delhi Capitals
Lungi Ngidi,542023,Delhi Capitals
Anrich Nortje,481979,Delhi Capitals
Vicky Ostwal,1292520,Delhi Capitals
Chetan Sakariya,1131754,Delhi Capitals
Ishant Sharma,236779,Delhi Capitals
Kamlesh Nagarkoti,1070188,Delhi Capitals
Srikar Bharat,529436,Gujarat Titans
David Miller,321777,Gujarat Titans
Urvil Patel,1131570,Gujarat Titans
Wriddhiman Saha,279810,Gujarat Titans
Sai Sudharsan,1151288,Gujarat Titans
Shubman Gill,1070173,Gujarat Titans
Matthew Wade,230193,Gujarat Titans
Kane Williamson,277906,Gujarat Titans
Hardik Pandya,625371,Gujarat Titans
Abhinav Manohar,778963,Gujarat Titans
Rashid Khan,793463,Gujarat Titans
Dasun Shanaka,437316,Gujarat Titans
Vijay Shankar,477021,Gujarat Titans
Odean Smith,820691,Gujarat Titans
Rahul Tewatia,423838,Gujarat Titans
Alzarri Joseph,670031,Gujarat Titans
Josh Little,928067,Gujarat Titans
Mohammed Shami,481896,Gujarat Titans
Darshan Nalkande,1111917,Gujarat Titans
Noor Ahmad,1182529,Gujarat Titans
Sai Kishore,1048739,Gujarat Titans
Pradeep Sangwan,279545,Gujarat Titans
Mohit Sharma,537119,Gujarat Titans
Shivam Mavi,1079848,Gujarat Titans
Jayant Yadav,447587,Gujarat Titans
Yash Dayal,1159720,Gujarat Titans
Nitish Rana,604527,Kolkata Knight Riders
Aarya Desai,1353014,Kolkata Knight Riders
Johnson Charles,333066,Kolkata Knight Riders
Narayan Jagadeesan,1048813,Kolkata Knight Riders
Rahmanullah Gurbaz,974087,Kolkata Knight Riders
Jason Roy,298438,Kolkata Knight Riders
Rinku Singh,723105,Kolkata Knight Riders
Shreyas Iyer,642519,Kolkata Knight Riders
Litton Das,536936,Kolkata Knight Riders
Venkatesh Iyer,851403,Kolkata Knight Riders
Mandeep Singh,398506,Kolkata Knight Riders
Sunil Narine,230558,Kolkata Knight Riders
Anukul Roy,1079839,Kolkata Knight Riders
Andre Russell,276298,Kolkata Knight Riders
David Wiese,221140,Kolkata Knight Riders
Shakib Al Hasan,56143,Kolkata Knight Riders
Vaibhav Arora,1209292,Kolkata Knight Riders
Lockie Ferguson,493773,Kolkata Knight Riders
Harshit Rana,1312645,Kolkata Knight Riders
Kulwant Khejroliya,1083033,Kolkata Knight Riders
Tim Southee,232364,Kolkata Knight Riders
Suyash Sharma,1350792,Kolkata Knight Riders
Shardul Thakur,475281,Kolkata Knight Riders
Varun Chakravarthy,1108375,Kolkata Knight Riders
Umesh Yadav,376116,Kolkata Knight Riders
Ayush Badoni,1151270,Lucknow Super Giants
Quinton de Kock,379143,Lucknow Super Giants
Nicholas Pooran,604302,Lucknow Super Giants
Manan Vohra,532856,Lucknow Super Giants
KL Rahul,422108,Lucknow Super Giants
Krunal Pandya,471342,Lucknow Super Giants
Krishnappa Gowtham,424377,Lucknow Super Giants
Deepak Hooda,497121,Lucknow Super Giants
Prerak Mankad,956871,Lucknow Super Giants
Kyle Mayers,348056,Lucknow Super Giants
Daniel Sams,826901,Lucknow Super Giants
Karan Sharma,1246518,Lucknow Super Giants
Romario Shepherd,677077,Lucknow Super Giants
Marcus Stoinis,325012,Lucknow Super Giants
Avesh Khan,694211,Lucknow Super Giants
Arpit Guleria,1167306,Lucknow Super Giants
Amit Mishra,31107,Lucknow Super Giants
Mohsin Khan,1132005,Lucknow Super Giants
Naveen-ul-Haq,793447,Lucknow Super Giants
Ravi Bishnoi,1175441,Lucknow Super Giants
Swapnil Singh,232292,Lucknow Super Giants
Jaydev Unadkat,390484,Lucknow Super Giants
Mark Wood,351588,Lucknow Super Giants
Yash Thakur,1070196,Lucknow Super Giants
Yudhvir Singh,1206052,Lucknow Super Giants
Mayank Yadav,1292563,Lucknow Super Giants
Rohit Sharma,34102,Mumbai Indians
Tim David,892749,Mumbai Indians
Ishan Kishan,720471,Mumbai Indians
Ramandeep Singh,1079470,Mumbai Indians
Tristan Stubbs,595978,Mumbai Indians
Vishnu Vinod,732293,Mumbai Indians
Nehal Wadhera,1151273,Mumbai Indians
Suryakumar Yadav,446507,Mumbai Indians
Dewald Brevis,1070665,Mumbai Indians
Piyush Chawla,32966,Mumbai Indians
Cameron Green,1076713,Mumbai Indians
