Name,ID,Team
MS Dhoni,28081,Chennai Super Kings
Faf du Plessis,44828,Chennai Super Kings
Ruturaj Gaikwad,1060380,Chennai Super Kings
Narayan Jagadeesan,1048813,Chennai Super Kings
Ambati Rayudu,33141,Chennai Super Kings
Murali Vijay,237095,Chennai Super Kings
Suresh Raina,33335,Chennai Super Kings
Piyush Chawla,32966,Chennai Super Kings
Sam Curran,662973,Chennai Super Kings
Ravindra Jadeja,234675,Chennai Super Kings
Kedar Jadhav,290716,Chennai Super Kings
Monu Kumar,694209,Chennai Super Kings
Mitchell Santner,502714,Chennai Super Kings
Shane Watson,8180,Chennai Super Kings
Dwayne Bravo,51439,Chennai Super Kings
KM Asif,1083030,Chennai Super Kings
Deepak Chahar,447261,Chennai Super Kings
Josh Hazlewood,288284,Chennai Super Kings
Imran Tahir,40618,Chennai Super Kings
Lungi Ngidi,542023,Chennai Super Kings
Sai Kishore,1048739,Chennai Super Kings
Karn Sharma,30288,Chennai Super Kings
Shardul Thakur,475281,Chennai Super Kings
Harbhajan Singh,29264,Chennai Super Kings
Shreyas Iyer,642519,Delhi Capitals
Alex Carey,326434,Delhi Capitals
Shikhar Dhawan,28235,Delhi Capitals
Shimron Hetmyer,670025,Delhi Capitals
Rishabh Pant,931581,Delhi Capitals
Ajinkya Rahane,277916,Delhi Capitals
Prithvi Shaw,1070168,Delhi Capitals
Jason Roy,298438,Delhi Capitals
Ravichandran Ashwin,26421,Delhi Capitals
Lalit Yadav,930189,Delhi Capitals
Axar Patel,554691,Delhi Capitals
Keemo Paul,677081,Delhi Capitals
Daniel Sams,826901,Delhi Capitals
Marcus Stoinis,325012,Delhi Capitals
Chris Woakes,247235,Delhi Capitals
Avesh Khan,694211,Delhi Capitals
Tushar Deshpande,822553,Delhi Capitals
Praveen Dubey,777515,Delhi Capitals
Sandeep Lamichhane,960361,Delhi Capitals
Anrich Nortje,481979,Delhi Capitals
Harshal Patel,390481,Delhi Capitals
Kagiso Rabada,550215,Delhi Capitals
Mohit Sharma,537119,Delhi Capitals
Amit Mishra,31107,Delhi Capitals
Ishant Sharma,236779,Delhi Capitals
KL Rahul,422108,Kings Xi Punjab
Mayank Agarawal,398438,Kings Xi Punjab
Sarfaraz Khan,642525,Kings Xi Punjab
Karun Nair,398439,Kings Xi Punjab
Nicholas Pooran,604302,Kings Xi Punjab
Prabhsimran Singh,1161024,Kings Xi Punjab
Chris Gayle,51880,Kings Xi Punjab
Krishnappa Gowtham,424377,Kings Xi Punjab
Deepak Hooda,497121,Kings Xi Punjab
Mandeep Singh,398506,Kings Xi Punjab
Glenn Maxwell,325026,Kings Xi Punjab
James Neesham,355269,Kings Xi Punjab
Tajinder Singh,1079860,Kings Xi Punjab
Arshdeep Singh,1125976,Kings Xi Punjab
Murugan Ashwin,528067,Kings Xi Punjab
Sheldon Cottrell,495551,Kings Xi Punjab
Harpreet Brar,1168641,Kings Xi Punjab
Chris Jordan,288992,Kings Xi Punjab
Mohammed Shami,481896,Kings Xi Punjab
Mujeeb Ur Rahman,974109,Kings Xi Punjab
Darshan Nalkande,1111917,Kings Xi Punjab
Ishan Porel,967603,Kings Xi Punjab
Ravi Bishnoi,1175441,Kings Xi Punjab
Jagadeesha Suchith,527663,Kings Xi Punjab
Hardus Viljoen,375126,Kings Xi Punjab
Eoin Morgan,24598,Kolkata Knight Riders
Tom Banton,877051,Kolkata Knight Riders
Dinesh Karthik,30045,Kolkata Knight Riders
Siddhesh Lad,422342,Kolkata Knight Riders
Nikhil Naik,554700,Kolkata Knight Riders
Nitish Rana,604527,Kolkata Knight Riders
Shubman Gill,1070173,Kolkata Knight Riders
Rinku Singh,723105,Kolkata Knight Riders
Rahul Tripathi,446763,Kolkata Knight Riders
Chris Green,787073,Kolkata Knight Riders
Sunil Narine,230558,Kolkata Knight Riders
Andre Russell,276298,Kolkata Knight Riders
Pat Cummins,489889,Kolkata Knight Riders
Lockie Ferguson,493773,Kolkata Knight Riders
Kuldeep Yadav,559235,Kolkata Knight Riders
Kamlesh Nagarkoti,1070188,Kolkata Knight Riders
Prasidh Krishna,917159,Kolkata Knight Riders
Sandeep Warrier,592735,Kolkata Knight Riders
Shivam Mavi,1079848,Kolkata Knight Riders
Manimaran Siddharth,1151286,Kolkata Knight Riders
Varun Chakravarthy,1108375,Kolkata Knight Riders
Ali Khan,927119,Kolkata Knight Riders
Harry Gurney,244639,Kolkata Knight Riders
Pravin Tambe,587152,Kolkata Knight Riders
Rohit Sharma,34102,Mumbai Indians
Anmolpreet Singh,851261,Mumbai Indians
Quinton de Kock,379143,Mumbai Indians
Ishan Kishan,720471,Mumbai Indians
Chris Lynn,326637,Mumbai Indians
Sherfane Rutherford,914541,Mumbai Indians
Aditya Tare,333904,Mumbai Indians
Saurabh Tiwary,35390,Mumbai Indians
Suryakumar Yadav,446507,Mumbai Indians
Nathan Coulter-Nile,261354,Mumbai Indians
Hardik Pandya,625371,Mumbai Indians
Krunal Pandya,471342,Mumbai Indians
Kieron Pollard,230559,Mumbai Indians
Prince Balwant Rai,1210280,Mumbai Indians
Anukul Roy,1079839,Mumbai Indians
Trent Boult,277912,Mumbai Indians
Jasprit Bumrah,625383,Mumbai Indians
