Name,ID,Team
MS Dhoni,28081,Chennai Super Kings
Sam Billings,297628,Chennai Super Kings
Faf du Plessis,44828,Chennai Super Kings
Ruturaj Gaikwad,1060380,Chennai Super Kings
Narayan Jagadeesan,1048813,Chennai Super Kings
Suresh Raina,33335,Chennai Super Kings
Ambati Rayudu,33141,Chennai Super Kings
Dhruv Shorey,590327,Chennai Super Kings
Murali Vijay,237095,Chennai Super Kings
Chaitanya Bishnoi,628217,Chennai Super Kings
Dwayne Bravo,51439,Chennai Super Kings
Ravindra Jadeja,234675,Chennai Super Kings
Kedar Jadhav,290716,Chennai Super Kings
Scott Kuggeleijn,539548,Chennai Super Kings
Monu Kumar,694209,Chennai Super Kings
Mitchell Santner,502714,Chennai Super Kings
Shane Watson,8180,Chennai Super Kings
David Willey,308251,Chennai Super Kings
KM Asif,1083030,Chennai Super Kings
Deepak Chahar,447261,Chennai Super Kings
Harbhajan Singh,29264,Chennai Super Kings
Imran Tahir,40618,Chennai Super Kings
Karn Sharma,30288,Chennai Super Kings
Mohit Sharma,537119,Chennai Super Kings
Shardul Thakur,475281,Chennai Super Kings
Lungi Ngidi,542023,Chennai Super Kings
Shreyas Iyer,642519,Delhi Capitals
Ankush Bains,604534,Delhi Capitals
Shikhar Dhawan,28235,Delhi Capitals
Colin Ingram,45705,Delhi Capitals
Manjot Kalra,1079842,Delhi Capitals
Colin Munro,232359,Delhi Capitals
Rishabh Pant,931581,Delhi Capitals
Sherfane Rutherford,914541,Delhi Capitals
Prithvi Shaw,1070168,Delhi Capitals
Jalaj Saxena,237199,Delhi Capitals
Chris Morris,439952,Delhi Capitals
Axar Patel,554691,Delhi Capitals
Keemo Paul,677081,Delhi Capitals
Rahul Tewatia,423838,Delhi Capitals
Hanuma Vihari,452044,Delhi Capitals
Avesh Khan,694211,Delhi Capitals
Bandaru Ayyappa,588144,Delhi Capitals
Trent Boult,277912,Delhi Capitals
Sandeep Lamichhane,960361,Delhi Capitals
Amit Mishra,31107,Delhi Capitals
Harshal Patel,390481,Delhi Capitals
Kagiso Rabada,550215,Delhi Capitals
Ishant Sharma,236779,Delhi Capitals
Nathu Singh,853259,Delhi Capitals
Jayant Yadav,447587,Delhi Capitals
Mayank Agarawal,398438,Kings Xi Punjab
Sarfaraz Khan,642525,Kings Xi Punjab
David Miller,321777,Kings Xi Punjab
Karun Nair,398439,Kings Xi Punjab
Nicholas Pooran,604302,Kings Xi Punjab
Prabhsimran Singh,1161024,Kings Xi Punjab
KL Rahul,422108,Kings Xi Punjab
Ravichandran Ashwin,26421,Kings Xi Punjab
Sam Curran,662973,Kings Xi Punjab
Chris Gayle,51880,Kings Xi Punjab
Moises Henriques,5961,Kings Xi Punjab
Mandeep Singh,398506,Kings Xi Punjab
Arshdeep Singh,1125976,Kings Xi Punjab
Murugan Ashwin,528067,Kings Xi Punjab
Agnivesh Ayachi,1083577,Kings Xi Punjab
Harpreet Brar,1168641,Kings Xi Punjab
Mohammed Shami,481896,Kings Xi Punjab
Mujeeb Ur Rahman,974109,Kings Xi Punjab
Darshan Nalkande,1111917,Kings Xi Punjab
