Name,ID,Team
Nathan Coulter-Nile,261354,Kolkata Knight Riders
Colin de Grandhomme,55395,Kolkata Knight Riders
Rishi Dhawan,290727,Kolkata Knight Riders
Sunil Narine,230558,Kolkata Knight Riders
Yusuf Pathan,32498,Kolkata Knight Riders
Sanjay Yadav,1048841,Kolkata Knight Riders
Shakib Al Hasan,56143,Kolkata Knight Riders
Chris Woakes,247235,Kolkata Knight Riders
Trent Boult,277912,Kolkata Knight Riders
Sayan Ghosh,736413,Kolkata Knight Riders
Kuldeep Yadav,559235,Kolkata Knight Riders
Ankit Rajpoot,591650,Kolkata Knight Riders
Umesh Yadav,376116,Kolkata Knight Riders
Rohit Sharma,34102,Mumbai Indians
Jos Buttler,308967,Mumbai Indians
Asela Gunaratne,360456,Mumbai Indians
Siddhesh Lad,422342,Mumbai Indians
Parthiv Patel,32242,Mumbai Indians
Nicholas Pooran,604302,Mumbai Indians
Nitish Rana,604527,Mumbai Indians
Ambati Rayudu,33141,Mumbai Indians
Jitesh Sharma,721867,Mumbai Indians
Lendl Simmons,53116,Mumbai Indians
Saurabh Tiwary,35390,Mumbai Indians
Shreyas Gopal,344580,Mumbai Indians
Krishnappa Gowtham,424377,Mumbai Indians
Hardik Pandya,625371,Mumbai Indians
Krunal Pandya,471342,Mumbai Indians
Kieron Pollard,230559,Mumbai Indians
Jasprit Bumrah,625383,Mumbai Indians
Harbhajan Singh,29264,Mumbai Indians
Mitchell Johnson,6033,Mumbai Indians
Kulwant Khejroliya,1083033,Mumbai Indians
Lasith Malinga,49758,Mumbai Indians
Mitchell McClenaghan,319439,Mumbai Indians
Deepak Punia,807791,Mumbai Indians
Karn Sharma,30288,Mumbai Indians
Tim Southee,232364,Mumbai Indians
Jagadeesha Suchith,527663,Mumbai Indians
Vinay Kumar,35731,Mumbai Indians
Steven Smith,267192,Rising Pune Supergiant
Mayank Agarawal,398438,Rising Pune Supergiant
Ankush Bains,604534,Rising Pune Supergiant
MS Dhoni,28081,Rising Pune Supergiant
Faf du Plessis,44828,Rising Pune Supergiant
Usman Khawaja,215155,Rising Pune Supergiant
Ajinkya Rahane,277916,Rising Pune Supergiant
Manoj Tiwary,35565,Rising Pune Supergiant
Rahul Tripathi,446763,Rising Pune Supergiant
Baba Aparajith,477071,Rising Pune Supergiant
Rajat Bhatia,26907,Rising Pune Supergiant
Dan Christian,4864,Rising Pune Supergiant
Saurabh Kumar,627214,Rising Pune Supergiant
Ben Stokes,311158,Rising Pune Supergiant
Washington Sundar,719715,Rising Pune Supergiant
Ravichandran Ashwin,26421,Rising Pune Supergiant
Mitchell Marsh,272450,Rising Pune Supergiant
Ankit Sharma,422992,Rising Pune Supergiant
Rahul Chahar,1064812,Rising Pune Supergiant
Deepak Chahar,447261,Rising Pune Supergiant
Ashok Dinda,227712,Rising Pune Supergiant
Lockie Ferguson,493773,Rising Pune Supergiant
Imran Tahir,40618,Rising Pune Supergiant
Jaskaran Singh,543922,Rising Pune Supergiant
Ishwar Pandey,447439,Rising Pune Supergiant
Shardul Thakur,475281,Rising Pune Supergiant
Jaydev Unadkat,390484,Rising Pune Supergiant
Adam Zampa,379504,Rising Pune Supergiant
Milind Tandon,969381,Rising Pune Supergiant
Virat Kohli,253802,Royal Challengers Bangalore
AB de Villiers,44936,Royal Challengers Bangalore
Harpreet Singh,340854,Royal Challengers Bangalore
Travis Head,530011,Royal Challengers Bangalore
Sachin Baby,432783,Royal Challengers Bangalore
Vishnu Vinod,732293,Royal Challengers Bangalore
Sarfaraz Khan,642525,Royal Challengers Bangalore
KL Rahul,422108,Royal Challengers Bangalore
Stuart Binny,27223,Royal Challengers Bangalore
Chris Gayle,51880,Royal Challengers Bangalore
Iqbal Abdulla,277237,Royal Challengers Bangalore
Kedar Jadhav,290716,Royal Challengers Bangalore
Mandeep Singh,398506,Royal Challengers Bangalore
Shane Watson,8180,Royal Challengers Bangalore
Sreenath Aravind,290632,Royal Challengers Bangalore
Avesh Khan,694211,Royal Challengers Bangalore
Samuel Badree,51433,Royal Challengers Bangalore
Yuzvendra Chahal,430246,Royal Challengers Bangalore
Aniket Choudhary,527299,Royal Challengers Bangalore
Praveen Dubey,777515,Royal Challengers Bangalore
Tymal Mills,459257,Royal Challengers Bangalore
Adam Milne,450860,Royal Challengers Bangalore
Pawan Negi,530773,Royal Challengers Bangalore
Harshal Patel,390481,Royal Challengers Bangalore
Tabraiz Shamsi,379145,Royal Challengers Bangalore
Billy Stanlake,533042,Royal Challengers Bangalore
David Warner,219889,Sunrisers Hyderabad
Tanmay Agarwal,792725,Sunrisers Hyderabad
Ricky Bhui,642531,Sunrisers Hyderabad
Shikhar Dhawan,28235,Sunrisers Hyderabad
Eklavya Dwivedi,340841,Sunrisers Hyderabad
Naman Ojha,32102,Sunrisers Hyderabad
Kane Williamson,277906,Sunrisers Hyderabad
Yuvraj Singh,36084,Sunrisers Hyderabad
Bipul Sharma,35928,Sunrisers Hyderabad
Ben Cutting,230371,Sunrisers Hyderabad
Moises Henriques,5961,Sunrisers Hyderabad
Deepak Hooda,497121,Sunrisers Hyderabad
Mohammad Nabi,25913,Sunrisers Hyderabad
Rashid Khan,793463,Sunrisers Hyderabad
Vijay Shankar,477021,Sunrisers Hyderabad
Chris Jordan,288992,Sunrisers Hyderabad
Siddarth Kaul,326017,Sunrisers Hyderabad
Bhuvneshwar Kumar,326016,Sunrisers Hyderabad
Ben Laughlin,315623,Sunrisers Hyderabad
Abhimanyu Mithun,310958,Sunrisers Hyderabad
Mohammed Siraj,940973,Sunrisers Hyderabad
Mustafizur Rahman,330902,Sunrisers Hyderabad
Ashish Nehra,31820,Sunrisers Hyderabad
Barinder Sran,537126,Sunrisers Hyderabad
Pravin Tambe,587152,Sunrisers Hyderabad
