Name,ID,Team
Virender Sehwag,35263,Delhi Daredevils
Travis Birt,4292,Delhi Daredevils
Robin Bist,262464,Delhi Daredevils
Unmukt Chand,446499,Delhi Daredevils
Aaron Finch,5334,Delhi Daredevils
Colin Ingram,45705,Delhi Daredevils
Prashant Naik,32094,Delhi Daredevils
Naman Ojha,32102,Delhi Daredevils
Sridharan Sriram,34118,Delhi Daredevils
Venugopal Rao,35805,Delhi Daredevils
Matthew Wade,230193,Delhi Daredevils
David Warner,219889,Delhi Daredevils
Tejashwi Yadav,344286,Delhi Daredevils
James Hopes,5702,Delhi Daredevils
Ajit  Chandila,27783,Delhi Daredevils
Robbie Frylinck,45204,Delhi Daredevils
Andrew McDonald,6553,Delhi Daredevils
Yogesh Nagar,317786,Delhi Daredevils
Irfan Pathan,32685,Delhi Daredevils
Roelof van der Merwe,47850,Delhi Daredevils
Varun Aaron,360911,Delhi Daredevils
Ajit Agarkar,26184,Delhi Daredevils
Ashok Dinda,227712,Delhi Daredevils
Morne Morkel,46538,Delhi Daredevils
Shahbaz Nadeem,31872,Delhi Daredevils
Rajesh Pawar,32305,Delhi Daredevils
Aavishkar Salvi,34264,Delhi Daredevils
Vikas Mishra,437560,Delhi Daredevils
Vivek Yadav,36134,Delhi Daredevils
Umesh Yadav,376116,Delhi Daredevils
Adam Gilchrist,5390,Kings Xi Punjab
Siddharth Chitnis,337916,Kings Xi Punjab
Paras Dogra,28160,Kings Xi Punjab
Dinesh Karthik,30045,Kings Xi Punjab
Shaun Marsh,6683,Kings Xi Punjab
David Miller,321777,Kings Xi Punjab
Nitin Saini,274785,Kings Xi Punjab
Sunny Singh,35282,Kings Xi Punjab
Paul Valthaty,35630,Kings Xi Punjab
Amit Yadav,290638,Kings Xi Punjab
Bipul Sharma,35928,Kings Xi Punjab
Piyush Chawla,32966,Kings Xi Punjab
David Hussey,5766,Kings Xi Punjab
Mandeep Singh,398506,Kings Xi Punjab
Ryan McLaren,46393,Kings Xi Punjab
Abhishek Nayar,32091,Kings Xi Punjab
Dimitri Mascarenhas,16932,Kings Xi Punjab
Love Ablish,26236,Kings Xi Punjab
Bhargav Bhatt,433410,Kings Xi Punjab
Ryan Harris,5779,Kings Xi Punjab
Praveen Kumar,30732,Kings Xi Punjab
Vikramjeet Malik,31738,Kings Xi Punjab
Nathan Rimmington,7443,Kings Xi Punjab
Shalabh Srivastava,34245,Kings Xi Punjab
Stuart Broad,10617,Kings Xi Punjab
Mahela Jayawardene,49289,Kochi Tuskers Kerala
Deepak Chougule,27651,Kochi Tuskers Kerala
Brad Hodge,5674,Kochi Tuskers Kerala
Michael Klinger,6161,Kochi Tuskers Kerala
VVS Laxman,30750,Kochi Tuskers Kerala
Chandan Madan,31104,Kochi Tuskers Kerala
Sushant Marathe,31756,Kochi Tuskers Kerala
Brendon McCullum,37737,Kochi Tuskers Kerala
Parthiv Patel,32242,Kochi Tuskers Kerala
Owais Shah,20123,Kochi Tuskers Kerala
Steven Smith,267192,Kochi Tuskers Kerala
Tanmay Srivastava,35401,Kochi Tuskers Kerala
Yashpal Singh,36130,Kochi Tuskers Kerala
Gnaneswara Rao,28830,Kochi Tuskers Kerala
Raiphi Gomez,28846,Kochi Tuskers Kerala
John Hastings,228622,Kochi Tuskers Kerala
Ravindra Jadeja,234675,Kochi Tuskers Kerala
Kedar Jadhav,290716,Kochi Tuskers Kerala
Steve O'Keefe,7069,Kochi Tuskers Kerala
Thisara Perera,233514,Kochi Tuskers Kerala
Padmanabhan Prasanth,32211,Kochi Tuskers Kerala
Balachandra Akhil,26206,Kochi Tuskers Kerala
Muthiah Muralidaran,49636,Kochi Tuskers Kerala
Ramesh Powar,32391,Kochi Tuskers Kerala
RP Singh,35280,Kochi Tuskers Kerala
Sreesanth,34274,Kochi Tuskers Kerala
Vinay Kumar,35731,Kochi Tuskers Kerala
Prasanth Parameswaran,279562,Kochi Tuskers Kerala
Gautam Gambhir,28763,Kolkata Knight Riders
Manvinder  Bisla,27280,Kolkata Knight Riders
Mark Boucher,44111,Kolkata Knight Riders
Shreevats Goswami,302579,Kolkata Knight Riders
Brad Haddin,5560,Kolkata Knight Riders
Eoin Morgan,24598,Kolkata Knight Riders
Manoj Tiwary,35565,Kolkata Knight Riders
Rajat Bhatia,26907,Kolkata Knight Riders
Iqbal Abdulla,277237,Kolkata Knight Riders
Jacques Kallis,45789,Kolkata Knight Riders
Yusuf Pathan,32498,Kolkata Knight Riders
Shakib Al Hasan,56143,Kolkata Knight Riders
Laxmi Shukla,34019,Kolkata Knight Riders
Ryan ten Doeschate,47660,Kolkata Knight Riders
Lakshmipathy Balaji,26829,Kolkata Knight Riders
Sarabjit Ladda,317292,Kolkata Knight Riders
Brett Lee,6278,Kolkata Knight Riders
Mohammed Shami,481896,Kolkata Knight Riders
James Pattinson,272465,Kolkata Knight Riders
Pradeep Sangwan,279545,Kolkata Knight Riders
Jaydev Unadkat,390484,Kolkata Knight Riders
Sachin Tendulkar,35320,Mumbai Indians
Aiden Blizzard,4498,Mumbai Indians
Davy Jacobs,45782,Mumbai Indians
Sarul Kanwar,477049,Mumbai Indians
Ambati Rayudu,33141,Mumbai Indians
Rohit Sharma,34102,Mumbai Indians
Tirumalasetti Suman,34281,Mumbai Indians
Aditya Tare,333904,Mumbai Indians
Suryakumar Yadav,446507,Mumbai Indians
James Franklin,37004,Mumbai Indians
Moises Henriques,5961,Mumbai Indians
Kieron Pollard,230559,Mumbai Indians
Rajagopal Sathish,33870,Mumbai Indians
Andrew Symonds,7702,Mumbai Indians
Abu Nechim,228430,Mumbai Indians
Yuzvendra Chahal,430246,Mumbai Indians
Dilhara Fernando,48835,Mumbai Indians
Harbhajan Singh,29264,Mumbai Indians
Dhawal Kulkarni,277955,Mumbai Indians
Lasith Malinga,49758,Mumbai Indians
Ali Murtaza,26490,Mumbai Indians
Munaf Patel,32965,Mumbai Indians
Pawan Suyal,431213,Mumbai Indians
Santosh Yadav,36048,Mumbai Indians
Clint McKay,6903,Mumbai Indians
Yuvraj Singh,36084,Pune Warriors
Sourav Ganguly,28779,Pune Warriors
Eklavya Dwivedi,340841,Pune Warriors
Callum Ferguson,5236,Pune Warriors
Harpreet Singh,340854,Pune Warriors
Dheeraj Jadhav,29637,Pune Warriors
Abhishek Jhunjhunwala,29702,Pune Warriors
Harshad Khadiwale,253800,Pune Warriors
Mohnish  Mishra,31028,Pune Warriors
Tim Paine,7252,Pune Warriors
Manish Pandey,290630,Pune Warriors
Graeme Smith,47270,Pune Warriors
Robin Uthappa,35582,Pune Warriors
James Faulkner,270484,Pune Warriors
Mithun Manhas,31001,Pune Warriors
Mitchell Marsh,272450,Pune Warriors
Shrikant Mundhe,279862,Pune Warriors
Jesse Ryder,38373,Pune Warriors
Shrikant Wagh,279552,Pune Warriors
Angelo Mathews,49764,Pune Warriors
Ganesh Gaikwad,273791,Pune Warriors
Imtiaz Ahmed,340939,Pune Warriors
Kamran Khan,391121,Pune Warriors
Murali Kartik,30049,Pune Warriors
Bhuvneshwar Kumar,326016,Pune Warriors
Nathan McCullum,37749,Pune Warriors
Ashish Nehra,31820,Pune Warriors
Wayne Parnell,265564,Pune Warriors
Sachin Rana,33757,Pune Warriors
Rahul Sharma,272994,Pune Warriors
Jerome Taylor,53191,Pune Warriors
Alfonso Thomas,47569,Pune Warriors
Swapnil Asnodkar,26782,Rajasthan Royals
Ankeet Chavan,337913,Rajasthan Royals
Aakash Chopra,27639,Rajasthan Royals
Rahul Dravid,28114,Rajasthan Royals
Faiz Fazal,28671,Rajasthan Royals
Amit Paunikar,324444,Rajasthan Royals
Ajinkya Rahane,277916,Rajasthan Royals
Pinal Shah,34282,Rajasthan Royals
Ross Taylor,38699,Rajasthan Royals
Dishant Yagnik,36071,Rajasthan Royals
Stuart Binny,27223,Rajasthan Royals
Johan Botha,44149,Rajasthan Royals
Ashok Menaria,371150,Rajasthan Royals
Sumit Narwal,32084,Rajasthan Royals
Jacob Oram,38062,Rajasthan Royals
Abhishek Raut,230593,Rajasthan Royals
Shane Watson,8180,Rajasthan Royals
Paul Collingwood,10772,Rajasthan Royals
Shane Warne,8166,Rajasthan Royals
Deepak Chahar,447261,Rajasthan Royals
Aditya Dole,236694,Rajasthan Royals
Nayan Doshi,12440,Rajasthan Royals
Samad Fallah,317750,Rajasthan Royals
Pankaj Singh,32973,Rajasthan Royals
Dinesh Salunkhe,278482,Rajasthan Royals
Amit Singh,26789,Rajasthan Royals
Shaun Tait,8076,Rajasthan Royals
Siddharth Trivedi,35353,Rajasthan Royals
Mayank Agarawal,398438,Royal Challengers Bangalore
Arun Karthik,319745,Royal Challengers Bangalore
AB de Villiers,44936,Royal Challengers Bangalore
Chidhambaram Gautam,302208,Royal Challengers Bangalore
Mohammad Kaif,29990,Royal Challengers Bangalore
Virat Kohli,253802,Royal Challengers Bangalore
Luke Pomersbach,232284,Royal Challengers Bangalore
Cheteshwar Pujara,32540,Royal Challengers Bangalore
Rilee Rossouw,318845,Royal Challengers Bangalore
Saurabh Tiwary,35390,Royal Challengers Bangalore
Jonathan Vandiar,285687,Royal Challengers Bangalore
Daniel Vettori,38710,Royal Challengers Bangalore
BN Bharath,474515,Royal Challengers Bangalore
Raju Bhatkal,27150,Royal Challengers Bangalore
Tillakaratne Dilshan,48472,Royal Challengers Bangalore
Chris Gayle,51880,Royal Challengers Bangalore
Ryan Ninan,353669,Royal Challengers Bangalore
Johan van der Wath,47693,Royal Challengers Bangalore
Sreenath Aravind,290632,Royal Challengers Bangalore
Nuwan Pradeep,324358,Royal Challengers Bangalore
Abrar Kazi,422106,Royal Challengers Bangalore
Zaheer Khan,30102,Royal Challengers Bangalore
Charl Langeveldt,45963,Royal Challengers Bangalore
Abhimanyu Mithun,310958,Royal Challengers Bangalore
Dirk Nannes,6981,Royal Challengers Bangalore
Asad Pathan,430401,Royal Challengers Bangalore
Jamaluddin Syed Mohammad,35261,Royal Challengers Bangalore
